01/04/21 (05:45:07) | INFO: New instance of bpytop version 1.0.63 started with pid 136545
17/04/21 (14:51:05) | DEBUG: Init completed in 0.245201 seconds
17/04/21 (14:55:36) | INFO: New instance of bpytop version 1.0.63 started with pid 225848
17/04/21 (14:55:36) | INFO: Loglevel set to DEBUG
17/04/21 (14:55:36) | DEBUG: Using psutil version 5.8.0
17/04/21 (14:55:36) | DEBUG: CMD: /usr/bin/bpytop
17/04/21 (14:55:36) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
17/04/21 (14:55:36) | DEBUG: Collect and draw completed in 0.193182 seconds
17/04/21 (14:55:36) | DEBUG: Init completed in 0.240980 seconds
17/04/21 (15:37:15) | INFO: New instance of bpytop version 1.0.63 started with pid 240495
17/04/21 (15:37:15) | INFO: Loglevel set to DEBUG
17/04/21 (15:37:15) | DEBUG: Using psutil version 5.8.0
17/04/21 (15:37:15) | DEBUG: CMD: /usr/bin/bpytop
17/04/21 (15:37:15) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
17/04/21 (15:37:15) | DEBUG: Collect and draw completed in 0.278633 seconds
17/04/21 (15:37:15) | DEBUG: Init completed in 0.394223 seconds
18/04/21 (09:30:22) | INFO: New instance of bpytop version 1.0.63 started with pid 362646
18/04/21 (09:30:22) | INFO: Loglevel set to DEBUG
18/04/21 (09:30:22) | DEBUG: Using psutil version 5.8.0
18/04/21 (09:30:22) | DEBUG: CMD: /usr/bin/bpytop
18/04/21 (09:30:23) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
18/04/21 (09:30:23) | DEBUG: Collect and draw completed in 0.245087 seconds
18/04/21 (09:30:23) | DEBUG: Init completed in 0.316646 seconds
18/04/21 (09:30:44) | INFO: Exiting. Runtime 0:00:22 

18/04/21 (09:30:50) | INFO: New instance of bpytop version 1.0.63 started with pid 362770
18/04/21 (09:30:50) | INFO: Loglevel set to DEBUG
18/04/21 (09:30:50) | DEBUG: Using psutil version 5.8.0
18/04/21 (09:30:50) | DEBUG: CMD: /usr/bin/bpytop
18/04/21 (09:30:50) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
18/04/21 (09:30:50) | DEBUG: Collect and draw completed in 0.108870 seconds
18/04/21 (09:30:50) | DEBUG: Init completed in 0.152863 seconds
18/04/21 (09:32:08) | INFO: New instance of bpytop version 1.0.63 started with pid 363399
18/04/21 (09:32:08) | INFO: Loglevel set to DEBUG
18/04/21 (09:32:08) | DEBUG: Using psutil version 5.8.0
18/04/21 (09:32:08) | DEBUG: CMD: /usr/bin/bpytop
18/04/21 (09:32:08) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
18/04/21 (09:32:08) | DEBUG: Collect and draw completed in 0.159828 seconds
18/04/21 (09:32:08) | DEBUG: Init completed in 0.218723 seconds
18/04/21 (10:29:18) | INFO: New instance of bpytop version 1.0.63 started with pid 382048
18/04/21 (10:29:18) | INFO: Loglevel set to DEBUG
18/04/21 (10:29:18) | DEBUG: Using psutil version 5.8.0
18/04/21 (10:29:18) | DEBUG: CMD: /usr/bin/bpytop
18/04/21 (10:29:18) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
18/04/21 (10:29:18) | DEBUG: Collect and draw completed in 0.266657 seconds
18/04/21 (10:29:18) | DEBUG: Init completed in 0.342405 seconds
18/04/21 (17:06:33) | INFO: New instance of bpytop version 1.0.63 started with pid 1705
18/04/21 (17:06:33) | INFO: Loglevel set to DEBUG
18/04/21 (17:06:33) | DEBUG: Using psutil version 5.8.0
18/04/21 (17:06:33) | DEBUG: CMD: /usr/bin/bpytop
18/04/21 (17:06:33) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
18/04/21 (17:06:33) | DEBUG: Collect and draw completed in 0.088557 seconds
18/04/21 (17:06:33) | DEBUG: Init completed in 0.137093 seconds
18/04/21 (17:07:18) | INFO: New instance of bpytop version 1.0.63 started with pid 2121
18/04/21 (17:07:18) | INFO: Loglevel set to DEBUG
18/04/21 (17:07:18) | DEBUG: Using psutil version 5.8.0
18/04/21 (17:07:18) | DEBUG: CMD: /usr/bin/bpytop
18/04/21 (17:07:18) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
18/04/21 (17:07:18) | DEBUG: Collect and draw completed in 0.093681 seconds
18/04/21 (17:07:18) | DEBUG: Init completed in 0.143741 seconds
19/04/21 (04:37:13) | INFO: New instance of bpytop version 1.0.63 started with pid 11876
19/04/21 (04:37:13) | INFO: Loglevel set to DEBUG
19/04/21 (04:37:13) | DEBUG: Using psutil version 5.8.0
19/04/21 (04:37:13) | DEBUG: CMD: /usr/bin/bpytop
19/04/21 (04:37:13) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
19/04/21 (04:37:13) | DEBUG: Collect and draw completed in 0.201378 seconds
19/04/21 (04:37:13) | DEBUG: Init completed in 0.250652 seconds
19/04/21 (17:08:04) | INFO: New instance of bpytop version 1.0.63 started with pid 103496
19/04/21 (17:08:04) | INFO: Loglevel set to DEBUG
19/04/21 (17:08:04) | DEBUG: Using psutil version 5.8.0
19/04/21 (17:08:04) | DEBUG: CMD: /usr/bin/bpytop
19/04/21 (17:08:04) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
19/04/21 (17:08:04) | DEBUG: Collect and draw completed in 0.416306 seconds
19/04/21 (17:08:04) | DEBUG: Init completed in 0.507676 seconds
19/04/21 (17:26:59) | INFO: New instance of bpytop version 1.0.63 started with pid 109622
19/04/21 (17:26:59) | INFO: Loglevel set to DEBUG
19/04/21 (17:26:59) | DEBUG: Using psutil version 5.8.0
19/04/21 (17:26:59) | DEBUG: CMD: /usr/bin/bpytop
19/04/21 (17:26:59) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
19/04/21 (17:26:59) | DEBUG: Collect and draw completed in 0.135606 seconds
19/04/21 (17:26:59) | DEBUG: Init completed in 0.182146 seconds
20/04/21 (03:48:19) | INFO: New instance of bpytop version 1.0.63 started with pid 2624
20/04/21 (03:48:19) | INFO: Loglevel set to DEBUG
20/04/21 (03:48:19) | DEBUG: Using psutil version 5.8.0
20/04/21 (03:48:19) | DEBUG: CMD: /usr/bin/bpytop
20/04/21 (03:48:19) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
20/04/21 (03:48:19) | DEBUG: Collect and draw completed in 0.189303 seconds
20/04/21 (03:48:19) | DEBUG: Init completed in 0.241778 seconds
20/04/21 (07:14:19) | INFO: New instance of bpytop version 1.0.63 started with pid 70825
20/04/21 (07:14:19) | INFO: Loglevel set to DEBUG
20/04/21 (07:14:19) | DEBUG: Using psutil version 5.8.0
20/04/21 (07:14:19) | DEBUG: CMD: /usr/bin/bpytop
20/04/21 (07:14:19) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
20/04/21 (07:14:19) | DEBUG: Collect and draw completed in 0.118810 seconds
20/04/21 (07:14:19) | DEBUG: Init completed in 0.178850 seconds
20/04/21 (07:14:34) | INFO: New instance of bpytop version 1.0.63 started with pid 70895
20/04/21 (07:14:34) | INFO: Loglevel set to DEBUG
20/04/21 (07:14:34) | DEBUG: Using psutil version 5.8.0
20/04/21 (07:14:34) | DEBUG: CMD: /usr/bin/bpytop
20/04/21 (07:14:34) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
20/04/21 (07:14:34) | DEBUG: Collect and draw completed in 0.098701 seconds
20/04/21 (07:14:34) | DEBUG: Init completed in 0.161024 seconds
20/04/21 (07:35:06) | INFO: New instance of bpytop version 1.0.63 started with pid 78622
20/04/21 (07:35:06) | INFO: Loglevel set to DEBUG
20/04/21 (07:35:06) | DEBUG: Using psutil version 5.8.0
20/04/21 (07:35:06) | DEBUG: CMD: /usr/bin/bpytop
20/04/21 (07:35:06) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
20/04/21 (07:35:06) | DEBUG: Collect and draw completed in 0.083284 seconds
20/04/21 (07:35:06) | DEBUG: Init completed in 0.136443 seconds
20/04/21 (14:31:19) | INFO: New instance of bpytop version 1.0.63 started with pid 193095
20/04/21 (14:31:19) | INFO: Loglevel set to DEBUG
20/04/21 (14:31:19) | DEBUG: Using psutil version 5.8.0
20/04/21 (14:31:19) | DEBUG: CMD: /usr/bin/bpytop
20/04/21 (14:31:19) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
20/04/21 (14:31:19) | DEBUG: Collect and draw completed in 0.242073 seconds
20/04/21 (14:31:20) | DEBUG: Init completed in 0.318408 seconds
20/04/21 (16:43:28) | INFO: New instance of bpytop version 1.0.63 started with pid 216353
20/04/21 (16:43:28) | INFO: Loglevel set to DEBUG
20/04/21 (16:43:28) | DEBUG: Using psutil version 5.8.0
20/04/21 (16:43:28) | DEBUG: CMD: /usr/bin/bpytop
20/04/21 (16:43:28) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
20/04/21 (16:43:28) | DEBUG: Collect and draw completed in 0.315398 seconds
20/04/21 (16:43:28) | DEBUG: Init completed in 0.423936 seconds
21/04/21 (13:08:57) | INFO: New instance of bpytop version 1.0.63 started with pid 392924
21/04/21 (13:08:57) | INFO: Loglevel set to DEBUG
21/04/21 (13:08:57) | DEBUG: Using psutil version 5.8.0
21/04/21 (13:08:57) | DEBUG: CMD: /usr/bin/bpytop
21/04/21 (13:08:57) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
21/04/21 (13:08:57) | DEBUG: Collect and draw completed in 0.132887 seconds
21/04/21 (13:08:57) | DEBUG: Init completed in 0.180124 seconds
21/04/21 (16:23:30) | INFO: New instance of bpytop version 1.0.63 started with pid 416927
21/04/21 (16:23:30) | INFO: Loglevel set to DEBUG
21/04/21 (16:23:30) | DEBUG: Using psutil version 5.8.0
21/04/21 (16:23:30) | DEBUG: CMD: /usr/bin/bpytop
21/04/21 (16:23:30) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
21/04/21 (16:23:30) | DEBUG: Collect and draw completed in 0.087198 seconds
21/04/21 (16:23:30) | DEBUG: Init completed in 0.137104 seconds
22/04/21 (08:56:53) | INFO: New instance of bpytop version 1.0.63 started with pid 448238
22/04/21 (08:56:53) | INFO: Loglevel set to DEBUG
22/04/21 (08:56:53) | DEBUG: Using psutil version 5.8.0
22/04/21 (08:56:53) | DEBUG: CMD: /usr/bin/bpytop
22/04/21 (08:56:53) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
22/04/21 (08:56:53) | DEBUG: Collect and draw completed in 0.267948 seconds
22/04/21 (08:56:53) | DEBUG: Init completed in 0.339503 seconds
22/04/21 (14:06:24) | INFO: New instance of bpytop version 1.0.63 started with pid 511628
22/04/21 (14:06:24) | INFO: Loglevel set to DEBUG
22/04/21 (14:06:24) | DEBUG: Using psutil version 5.8.0
22/04/21 (14:06:24) | DEBUG: CMD: /usr/bin/bpytop
22/04/21 (14:06:24) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
22/04/21 (14:06:24) | DEBUG: Collect and draw completed in 0.143653 seconds
22/04/21 (14:06:25) | DEBUG: Init completed in 0.197597 seconds
22/04/21 (16:36:50) | INFO: New instance of bpytop version 1.0.63 started with pid 558181
22/04/21 (16:36:50) | INFO: Loglevel set to DEBUG
22/04/21 (16:36:50) | DEBUG: Using psutil version 5.8.0
22/04/21 (16:36:50) | DEBUG: CMD: /usr/bin/bpytop
22/04/21 (16:36:51) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
22/04/21 (16:36:51) | DEBUG: Collect and draw completed in 0.120588 seconds
22/04/21 (16:36:51) | DEBUG: Init completed in 0.200488 seconds
22/04/21 (16:50:30) | INFO: New instance of bpytop version 1.0.63 started with pid 564657
22/04/21 (16:50:30) | INFO: Loglevel set to DEBUG
22/04/21 (16:50:30) | DEBUG: Using psutil version 5.8.0
22/04/21 (16:50:30) | DEBUG: CMD: /usr/bin/bpytop
22/04/21 (16:50:30) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
22/04/21 (16:50:30) | DEBUG: Collect and draw completed in 0.155468 seconds
22/04/21 (16:50:30) | DEBUG: Init completed in 0.207196 seconds
22/04/21 (17:26:05) | INFO: New instance of bpytop version 1.0.63 started with pid 575655
22/04/21 (17:26:05) | INFO: Loglevel set to DEBUG
22/04/21 (17:26:05) | DEBUG: Using psutil version 5.8.0
22/04/21 (17:26:05) | DEBUG: CMD: /usr/bin/bpytop
22/04/21 (17:26:05) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
22/04/21 (17:26:05) | DEBUG: Collect and draw completed in 0.101678 seconds
22/04/21 (17:26:05) | DEBUG: Init completed in 0.159711 seconds
23/04/21 (12:41:32) | INFO: New instance of bpytop version 1.0.63 started with pid 8147
23/04/21 (12:41:32) | INFO: Loglevel set to DEBUG
23/04/21 (12:41:32) | DEBUG: Using psutil version 5.8.0
23/04/21 (12:41:32) | DEBUG: CMD: /usr/bin/bpytop
23/04/21 (12:41:32) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
23/04/21 (12:41:32) | DEBUG: Collect and draw completed in 0.132116 seconds
23/04/21 (12:41:32) | DEBUG: Init completed in 0.178093 seconds
23/04/21 (12:55:10) | INFO: New instance of bpytop version 1.0.63 started with pid 15023
23/04/21 (12:55:10) | INFO: Loglevel set to DEBUG
23/04/21 (12:55:10) | DEBUG: Using psutil version 5.8.0
23/04/21 (12:55:10) | DEBUG: CMD: /usr/bin/bpytop
23/04/21 (12:55:11) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
23/04/21 (12:55:11) | DEBUG: Collect and draw completed in 0.212229 seconds
23/04/21 (12:55:11) | DEBUG: Init completed in 0.334172 seconds
23/04/21 (22:45:14) | INFO: New instance of bpytop version 1.0.63 started with pid 159966
23/04/21 (22:45:14) | INFO: Loglevel set to DEBUG
23/04/21 (22:45:14) | DEBUG: Using psutil version 5.8.0
23/04/21 (22:45:14) | DEBUG: CMD: /usr/bin/bpytop
23/04/21 (22:45:15) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
23/04/21 (22:45:15) | DEBUG: Collect and draw completed in 0.210337 seconds
23/04/21 (22:45:15) | DEBUG: Init completed in 0.291662 seconds
24/04/21 (07:27:24) | INFO: New instance of bpytop version 1.0.63 started with pid 205382
24/04/21 (07:27:24) | INFO: Loglevel set to DEBUG
24/04/21 (07:27:24) | DEBUG: Using psutil version 5.8.0
24/04/21 (07:27:24) | DEBUG: CMD: /usr/bin/bpytop
24/04/21 (07:27:24) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
24/04/21 (07:27:24) | DEBUG: Collect and draw completed in 0.083833 seconds
24/04/21 (07:27:24) | DEBUG: Init completed in 0.125361 seconds
24/04/21 (08:17:11) | INFO: New instance of bpytop version 1.0.63 started with pid 218674
24/04/21 (08:17:11) | INFO: Loglevel set to DEBUG
24/04/21 (08:17:11) | DEBUG: Using psutil version 5.8.0
24/04/21 (08:17:11) | DEBUG: CMD: /usr/bin/bpytop
24/04/21 (08:17:11) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
24/04/21 (08:17:11) | DEBUG: Collect and draw completed in 0.116440 seconds
24/04/21 (08:17:11) | DEBUG: Init completed in 0.165311 seconds
24/04/21 (17:16:58) | INFO: New instance of bpytop version 1.0.63 started with pid 312752
24/04/21 (17:16:58) | INFO: Loglevel set to DEBUG
24/04/21 (17:16:58) | DEBUG: Using psutil version 5.8.0
24/04/21 (17:16:58) | DEBUG: CMD: /usr/bin/bpytop
24/04/21 (17:16:58) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
24/04/21 (17:16:58) | DEBUG: Collect and draw completed in 0.416126 seconds
24/04/21 (17:16:58) | DEBUG: Init completed in 0.527819 seconds
24/04/21 (18:31:42) | INFO: New instance of bpytop version 1.0.63 started with pid 11781
24/04/21 (18:31:42) | INFO: Loglevel set to DEBUG
24/04/21 (18:31:42) | DEBUG: Using psutil version 5.8.0
24/04/21 (18:31:42) | DEBUG: CMD: /usr/bin/bpytop
24/04/21 (18:31:43) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
24/04/21 (18:31:43) | DEBUG: Collect and draw completed in 0.216356 seconds
24/04/21 (18:31:43) | DEBUG: Init completed in 0.271983 seconds
24/04/21 (18:55:41) | INFO: New instance of bpytop version 1.0.63 started with pid 22619
24/04/21 (18:55:41) | INFO: Loglevel set to DEBUG
24/04/21 (18:55:41) | DEBUG: Using psutil version 5.8.0
24/04/21 (18:55:41) | DEBUG: CMD: /usr/bin/bpytop
24/04/21 (18:55:41) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
24/04/21 (18:55:41) | DEBUG: Collect and draw completed in 0.076053 seconds
24/04/21 (18:55:41) | DEBUG: Init completed in 0.121594 seconds
25/04/21 (09:35:50) | INFO: New instance of bpytop version 1.0.63 started with pid 18482
25/04/21 (09:35:50) | INFO: Loglevel set to DEBUG
25/04/21 (09:35:50) | DEBUG: Using psutil version 5.8.0
25/04/21 (09:35:50) | DEBUG: CMD: /usr/bin/bpytop
25/04/21 (09:35:51) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
25/04/21 (09:35:51) | DEBUG: Collect and draw completed in 0.208110 seconds
25/04/21 (09:35:51) | DEBUG: Init completed in 0.322648 seconds
25/04/21 (11:18:23) | INFO: New instance of bpytop version 1.0.63 started with pid 42028
25/04/21 (11:18:23) | INFO: Loglevel set to DEBUG
25/04/21 (11:18:23) | DEBUG: Using psutil version 5.8.0
25/04/21 (11:18:23) | DEBUG: CMD: /usr/bin/bpytop
25/04/21 (11:18:23) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
25/04/21 (11:18:23) | DEBUG: Collect and draw completed in 0.183316 seconds
25/04/21 (11:18:23) | DEBUG: Init completed in 0.236308 seconds
25/04/21 (18:22:47) | INFO: New instance of bpytop version 1.0.63 started with pid 18123
25/04/21 (18:22:47) | INFO: Loglevel set to DEBUG
25/04/21 (18:22:47) | DEBUG: Using psutil version 5.8.0
25/04/21 (18:22:47) | DEBUG: CMD: /usr/bin/bpytop
25/04/21 (18:22:47) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
25/04/21 (18:22:47) | DEBUG: Collect and draw completed in 0.092774 seconds
25/04/21 (18:22:47) | DEBUG: Init completed in 0.137515 seconds
25/04/21 (18:22:57) | INFO: New instance of bpytop version 1.0.63 started with pid 18206
25/04/21 (18:22:57) | INFO: Loglevel set to DEBUG
25/04/21 (18:22:57) | DEBUG: Using psutil version 5.8.0
25/04/21 (18:22:57) | DEBUG: CMD: /usr/bin/bpytop
25/04/21 (18:22:57) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
25/04/21 (18:22:57) | DEBUG: Collect and draw completed in 0.098524 seconds
25/04/21 (18:22:57) | DEBUG: Init completed in 0.139425 seconds
25/04/21 (19:24:41) | INFO: New instance of bpytop version 1.0.63 started with pid 45855
25/04/21 (19:24:41) | INFO: Loglevel set to DEBUG
25/04/21 (19:24:41) | DEBUG: Using psutil version 5.8.0
25/04/21 (19:24:41) | DEBUG: CMD: /usr/bin/bpytop
25/04/21 (19:24:41) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
25/04/21 (19:24:41) | DEBUG: Collect and draw completed in 0.093411 seconds
25/04/21 (19:24:41) | DEBUG: Init completed in 0.151438 seconds
25/04/21 (19:25:00) | INFO: New instance of bpytop version 1.0.63 started with pid 46017
25/04/21 (19:25:00) | INFO: Loglevel set to DEBUG
25/04/21 (19:25:00) | DEBUG: Using psutil version 5.8.0
25/04/21 (19:25:00) | DEBUG: CMD: /usr/bin/bpytop
25/04/21 (19:25:00) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
25/04/21 (19:25:00) | DEBUG: Collect and draw completed in 0.089517 seconds
25/04/21 (19:25:00) | DEBUG: Init completed in 0.141613 seconds
25/04/21 (19:26:50) | INFO: New instance of bpytop version 1.0.63 started with pid 1198
25/04/21 (19:26:50) | INFO: Loglevel set to DEBUG
25/04/21 (19:26:50) | DEBUG: Using psutil version 5.8.0
25/04/21 (19:26:50) | DEBUG: CMD: /usr/bin/bpytop
25/04/21 (19:26:50) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
25/04/21 (19:26:50) | DEBUG: Collect and draw completed in 0.085533 seconds
25/04/21 (19:26:50) | DEBUG: Init completed in 0.137652 seconds
25/04/21 (19:29:49) | INFO: New instance of bpytop version 1.0.63 started with pid 2104
25/04/21 (19:29:49) | INFO: Loglevel set to DEBUG
25/04/21 (19:29:49) | DEBUG: Using psutil version 5.8.0
25/04/21 (19:29:49) | DEBUG: CMD: /usr/bin/bpytop
25/04/21 (19:29:49) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
25/04/21 (19:29:49) | DEBUG: Collect and draw completed in 0.227315 seconds
25/04/21 (19:29:49) | DEBUG: Init completed in 0.302218 seconds
26/04/21 (09:18:03) | INFO: New instance of bpytop version 1.0.63 started with pid 4675
26/04/21 (09:18:03) | INFO: Loglevel set to DEBUG
26/04/21 (09:18:03) | DEBUG: Using psutil version 5.8.0
26/04/21 (09:18:03) | DEBUG: CMD: /usr/bin/bpytop
26/04/21 (09:18:03) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
26/04/21 (09:18:03) | DEBUG: Collect and draw completed in 0.106330 seconds
26/04/21 (09:18:03) | DEBUG: Init completed in 0.218376 seconds
26/04/21 (09:19:53) | INFO: New instance of bpytop version 1.0.63 started with pid 7204
26/04/21 (09:19:53) | INFO: Loglevel set to DEBUG
26/04/21 (09:19:53) | DEBUG: Using psutil version 5.8.0
26/04/21 (09:19:53) | DEBUG: CMD: /usr/bin/bpytop
26/04/21 (09:19:53) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
26/04/21 (09:19:54) | DEBUG: Collect and draw completed in 0.256993 seconds
26/04/21 (09:19:54) | DEBUG: Init completed in 0.322783 seconds
26/04/21 (09:24:31) | INFO: New instance of bpytop version 1.0.63 started with pid 9789
26/04/21 (09:24:31) | INFO: Loglevel set to DEBUG
26/04/21 (09:24:31) | DEBUG: Using psutil version 5.8.0
26/04/21 (09:24:31) | DEBUG: CMD: /usr/bin/bpytop
26/04/21 (09:24:31) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
26/04/21 (09:24:32) | DEBUG: Collect and draw completed in 0.213183 seconds
26/04/21 (09:24:32) | DEBUG: Init completed in 0.424253 seconds
26/04/21 (09:53:22) | INFO: New instance of bpytop version 1.0.63 started with pid 21342
26/04/21 (09:53:22) | INFO: Loglevel set to DEBUG
26/04/21 (09:53:22) | DEBUG: Using psutil version 5.8.0
26/04/21 (09:53:22) | DEBUG: CMD: /usr/bin/bpytop
26/04/21 (09:53:22) | DEBUG: new fstab_filter set : ['/', '/boot/efi']
26/04/21 (09:53:22) | DEBUG: Collect and draw completed in 0.205442 seconds
26/04/21 (09:53:22) | DEBUG: Init completed in 0.271436 seconds
26/04/21 (23:03:08) | INFO: New instance of bpytop version 1.0.63 started with pid 196633
